Student_ID,Group_ID,Total_Pre_Test,Total_Post_Test,Test_Knowledge_Gain,Total_Pre_Enjoyment,Total_Post_Enjoyment,Total_Passion,Passion_Learning_Efficiency,Pre_Test_Q1,Pre_Test_Q2,Pre_Test_Q3,Pre_Test_Q4,Pre_Test_Q5,Pre_Test_Q6,Pre_Test_Q7,Pre_Test_Q8,Pre_Test_Q9,Pre_Test_Q10,Pre_Test_Q11,Pre_Test_Q12,Pre_Test_Q13,Pre_Test_Q14,Pre_Test_Q15,Pre_Test_Q16,Pre_Test_Q17,Pre_Test_Q18,Pre_Test_Q19,Pre_Test_Q20,Pre_Test_Q21,Pre_Test_Q22,Pre_Test_Q23,Pre_Test_Q24,Pre_Test_Q25,Pre_Test_Q26,Pre_Test_Q27,Pre_Test_Q28,Pre_Test_Q29,Pre_Test_Q30,Pre_Test_Q31,Pre_Test_Q32,Pre_Test_Q33,Pre_Test_Q34,Pre_Test_Q35,Pre_Test_Q36,Pre_Test_Q37,Pre_Test_Q38,Pre_Test_Q39,Pre_Test_Q40,Pre_Test_Q41,Pre_Test_Q42,Pre_Test_Q43,Pre_Test_Q44,Pre_Test_Q45,Pre_Test_Q46,Pre_Test_Q47,Pre_Test_Q48,Pre_Test_Q49,Pre_Test_Q50,Pre_Test_Q51,Pre_Test_Q52,Pre_Test_Q53,Pre_Test_Q54,Pre_Test_Q55,Pre_Test_Q56,Pre_Test_Q57,Pre_Test_Q58,Pre_Test_Q59,Pre_Test_Q60,Pre_Test_Q61,Pre_Test_Q62,Pre_Test_Q63,Pre_Test_Q64,Pre_Test_Q65,Pre_Test_Q66,Pre_Test_Q67,Pre_Test_Q68,Pre_Test_Q69,Pre_Test_Q70,Post_Test_Q1,Post_Test_Q2,Post_Test_Q3,Post_Test_Q4,Post_Test_Q5,Post_Test_Q6,Post_Test_Q7,Post_Test_Q8,Post_Test_Q9,Post_Test_Q10,Post_Test_Q11,Post_Test_Q12,Post_Test_Q13,Post_Test_Q14,Post_Test_Q15,Post_Test_Q16,Post_Test_Q17,Post_Test_Q18,Post_Test_Q19,Post_Test_Q20,Post_Test_Q21,Post_Test_Q22,Post_Test_Q23,Post_Test_Q24,Post_Test_Q25,Post_Test_Q26,Post_Test_Q27,Post_Test_Q28,Post_Test_Q29,Post_Test_Q30,Post_Test_Q31,Post_Test_Q32,Post_Test_Q33,Post_Test_Q34,Post_Test_Q35,Post_Test_Q36,Post_Test_Q37,Post_Test_Q38,Post_Test_Q39,Post_Test_Q40,Post_Test_Q41,Post_Test_Q42,Post_Test_Q43,Post_Test_Q44,Post_Test_Q45,Post_Test_Q46,Post_Test_Q47,Post_Test_Q48,Post_Test_Q49,Post_Test_Q50,Post_Test_Q51,Post_Test_Q52,Post_Test_Q53,Post_Test_Q54,Post_Test_Q55,Post_Test_Q56,Post_Test_Q57,Post_Test_Q58,Post_Test_Q59,Post_Test_Q60,Post_Test_Q61,Post_Test_Q62,Post_Test_Q63,Post_Test_Q64,Post_Test_Q65,Post_Test_Q66,Post_Test_Q67,Post_Test_Q68,Post_Test_Q69,Post_Test_Q70,Pre_Enjoy_Item_1,Pre_Enjoy_Item_2,Pre_Enjoy_Item_3,Pre_Enjoy_Item_4,Pre_Enjoy_Item_5,Pre_Enjoy_Item_6,Pre_Enjoy_Item_7,Pre_Enjoy_Item_8,Pre_Enjoy_Item_9,Pre_Enjoy_Item_10,Pre_Enjoy_Item_11,Pre_Enjoy_Item_12,Pre_Enjoy_Item_13,Pre_Enjoy_Item_14,Pre_Enjoy_Item_15,Pre_Enjoy_Item_16,Pre_Enjoy_Item_17,Pre_Enjoy_Item_18,Pre_Enjoy_Item_19,Pre_Enjoy_Item_20,Pre_Enjoy_Item_21,Pre_Enjoy_Item_22,Pre_Enjoy_Item_23,Pre_Enjoy_Item_24,Pre_Enjoy_Item_25,Pre_Enjoy_Item_26,Pre_Enjoy_Item_27,Pre_Enjoy_Item_28,Pre_Enjoy_Item_29,Pre_Enjoy_Item_30,Pre_Enjoy_Item_31,Pre_Enjoy_Item_32,Post_Enjoy_Item_1,Post_Enjoy_Item_2,Post_Enjoy_Item_3,Post_Enjoy_Item_4,Post_Enjoy_Item_5,Post_Enjoy_Item_6,Post_Enjoy_Item_7,Post_Enjoy_Item_8,Post_Enjoy_Item_9,Post_Enjoy_Item_10,Post_Enjoy_Item_11,Post_Enjoy_Item_12,Post_Enjoy_Item_13,Post_Enjoy_Item_14,Post_Enjoy_Item_15,Post_Enjoy_Item_16,Post_Enjoy_Item_17,Post_Enjoy_Item_18,Post_Enjoy_Item_19,Post_Enjoy_Item_20,Post_Enjoy_Item_21,Post_Enjoy_Item_22,Post_Enjoy_Item_23,Post_Enjoy_Item_24,Post_Enjoy_Item_25,Post_Enjoy_Item_26,Post_Enjoy_Item_27,Post_Enjoy_Item_28,Post_Enjoy_Item_29,Post_Enjoy_Item_30,Post_Enjoy_Item_31,Post_Enjoy_Item_32,Passion_Item_1,Passion_Item_2,Passion_Item_3,Passion_Item_4,Passion_Item_5,Passion_Item_6,Passion_Item_7,Passion_Item_8,Passion_Item_9,Passion_Item_10,Passion_Item_11,Passion_Item_12,Passion_Item_13,Passion_Item_14,Passion_Item_15,Passion_Item_16,Passion_Item_17,Passion_Item_18,Passion_Item_19,Passion_Item_20,Passion_Item_21,Passion_Item_22,Passion_Item_23,Passion_Item_24,Passion_Item_25,Passion_Item_26,Passion_Item_27,Passion_Item_28,Passion_Item_29,Passion_Item_30
stud30172@raqood-ai,GP2_Robot_Advanced,29,60,31,82,79,80,0.75,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3,2,3,1,3,3,1,1,2,3,2,3,1,3,2,3,3,2,3,2,3,2,2,1,2,1,3,3,2,3,2,3,2,2,4,2,4,4,3,2,4,3,2,4,3,2,2,3,4,3,3,2,4,2,3,4,4,2,3,4,4,4,3,3,4,2,4,2,4,4,2,3,2,4,2,2,3,4,3,4,4,4,2,2,2,4,4,3,3,4,3,2,2,4
stud30230@raqood-ai,GP2_Robot_Advanced,30,50,20,89,81,76,0.658,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,2,3,3,1,2,3,1,1,1,1,2,3,3,3,2,1,3,1,1,1,2,1,3,2,1,1,2,3,3,2,1,3,3,2,3,3,3,2,4,4,3,3,2,3,4,2,3,2,4,2,3,3,4,2,4,3,2,2,4,3,4,3,4,3,3,3,4,3,2,2,4,3,3,3,3,4,2,3,2,3,3,4,3,4,2,4,2,4,4,3,4,4,2,2
stud30076@raqood-ai,GP2_Robot_Advanced,30,50,20,76,83,81,0.617,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,2,2,3,1,1,2,3,2,1,3,2,2,3,3,1,2,3,1,3,1,3,2,2,1,1,3,1,1,3,3,1,4,4,2,3,2,3,4,2,4,3,2,4,4,3,3,4,4,4,4,3,4,3,3,4,4,4,4,3,4,2,2,3,4,4,4,4,4,3,2,4,4,4,4,3,3,2,2,3,3,3,3,4,3,3,3,3,3,4,3,2,2,4
stud30154@raqood-ai,GP2_Robot_Advanced,38,55,17,83,74,90,0.611,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3,3,1,3,2,3,3,3,2,1,2,2,2,3,1,2,2,2,3,1,1,3,3,2,2,1,1,1,1,2,2,3,2,4,4,4,4,2,2,3,4,4,3,2,4,2,2,4,4,4,2,2,2,3,3,2,3,4,3,4,2,4,3,2,3,4,4,3,4,4,3,4,2,4,3,2,3,2,2,4,4,4,4,3,4,2,4,3,2,4,3,3,2,3
stud30249@raqood-ai,GP2_Robot_Advanced,21,55,34,78,82,79,0.696,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,3,2,3,1,3,1,1,3,1,2,3,1,2,3,3,2,2,2,1,3,3,1,1,1,2,2,3,2,1,2,2,3,2,2,4,2,2,2,3,2,4,4,2,3,3,3,3,3,2,3,2,2,4,2,3,2,3,2,2,2,3,4,4,2,4,3,4,2,2,2,4,2,2,2,4,4,3,3,4,3,2,2,4,2,2,4,2,2,2,4,3
stud30207@raqood-ai,GP2_Robot_Advanced,26,56,30,80,80,77,0.727,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,3,3,2,3,2,1,3,1,1,2,2,2,2,3,1,1,3,1,3,1,2,1,1,1,3,2,2,1,3,2,1,2,3,3,3,4,3,4,2,3,2,3,4,2,4,4,2,3,4,2,2,4,4,2,3,2,3,2,4,4,4,2,4,2,2,3,4,2,3,4,3,2,2,4,3,2,4,4,2,3,4,3,3,3,3,2,3,2,4,2,3,2,3,3
stud30222@raqood-ai,GP2_Robot_Advanced,32,56,24,80,72,68,0.824,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,3,2,3,2,1,2,1,2,2,2,1,1,1,3,2,1,2,3,1,2,1,2,1,3,2,1,2,1,2,2,2,3,3,3,2,4,2,4,3,2,4,4,2,4,3,2,3,4,3,3,2,3,3,4,2,2,3,2,3,2,2,4,2,2,4,2,2,4,2,3,3,2,4,4,4,4,3,4,3,2,4,4,2,3,2,4,2,3,3,3,3,3,4,2
stud30202@raqood-ai,GP2_Robot_Advanced,32,58,26,85,80,81,0.716,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,3,3,2,2,3,1,3,1,1,2,1,3,1,3,2,3,2,3,1,1,3,2,1,3,1,3,3,2,2,1,1,4,2,3,2,2,4,4,4,3,3,4,2,4,2,4,4,2,4,3,3,2,3,2,2,2,4,2,2,2,2,4,3,2,3,3,3,4,3,3,4,2,2,4,2,2,2,4,3,2,2,4,3,4,4,2,2,3,3,4,3,3,2
stud30149@raqood-ai,GP2_Robot_Advanced,18,56,38,74,82,85,0.659,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,2,1,3,2,1,2,2,2,1,3,3,1,3,3,2,1,2,2,1,1,3,1,1,2,2,2,3,3,3,3,1,1,3,3,2,2,2,4,3,3,2,4,4,3,3,4,4,2,2,3,2,2,4,2,4,3,3,3,3,4,2,2,4,2,3,2,3,3,4,3,4,2,2,4,2,2,2,3,2,4,4,4,4,2,2,4,2,2,4,2,2,4,2,2
stud30282@raqood-ai,GP2_Robot_Advanced,28,49,21,79,80,69,0.71,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,3,1,3,3,3,1,1,2,2,3,3,2,2,3,2,1,1,1,1,2,1,2,1,1,1,2,1,3,1,1,1,3,4,4,3,4,2,2,4,3,4,4,2,4,2,2,2,2,2,3,2,4,2,2,3,2,2,3,4,4,4,2,2,4,4,3,3,3,2,4,2,3,4,4,3,4,3,4,4,2,2,4,3,3,3,3,3,4,3,3,2,4,4,2
stud30162@raqood-ai,GP2_Robot_Advanced,27,60,33,79,75,72,0.833,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,3,1,2,2,1,1,1,2,3,2,2,1,3,3,1,2,1,1,1,2,2,2,1,3,2,1,3,1,1,4,3,2,3,2,4,2,4,4,4,2,2,4,3,2,2,2,4,4,4,2,2,2,2,4,4,2,4,4,4,2,3,2,4,3,3,2,2,3,2,3,4,3,4,2,4,2,2,2,2,3,4,4,4,3,2,4,3,4,4,2,2
stud30143@raqood-ai,GP2_Robot_Advanced,23,51,28,81,84,77,0.662,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,3,3,3,3,1,1,2,3,3,2,3,3,1,1,1,1,2,3,3,1,1,2,2,3,1,2,3,2,1,3,3,2,3,3,3,3,2,2,3,4,4,2,4,2,4,2,3,2,4,2,3,4,2,2,3,3,2,3,4,3,4,4,4,4,4,2,4,2,4,2,3,2,3,2,2,3,2,4,3,4,3,3,2,3,3,3,4,3,3,3,4,4,2,3
stud30144@raqood-ai,GP2_Robot_Advanced,23,53,30,82,83,75,0.707,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,3,2,2,3,1,1,2,1,3,3,2,2,3,1,3,3,2,1,1,1,2,1,1,1,1,3,1,3,1,2,2,4,4,2,3,2,4,4,3,2,3,4,4,4,4,3,2,2,2,4,4,4,2,3,2,4,3,3,4,2,3,2,4,4,3,2,3,3,3,2,3,4,4,3,2,4,4,2,4,3,4,2,2,4,4,2,2,3,3,3,3,4,2
stud30216@raqood-ai,GP2_Robot_Advanced,28,58,30,79,85,83,0.699,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,3,3,2,2,3,1,1,1,3,1,3,1,2,1,2,1,1,3,2,3,2,2,2,1,1,1,2,2,2,3,2,3,2,3,4,4,4,4,4,2,3,4,2,2,3,4,4,4,2,4,4,3,2,2,2,2,4,3,2,2,4,2,2,3,4,2,4,4,3,4,2,4,2,4,2,3,2,2,2,4,2,4,3,3,3,3,2,4,2,3,3,2,2
stud30077@raqood-ai,GP1_Robot,27,57,30,77,85,74,0.77,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,3,2,3,3,2,2,2,3,2,2,1,2,3,2,1,3,2,2,2,2,3,3,2,2,1,2,3,3,3,3,2,2,4,2,4,4,4,2,3,2,4,4,3,2,3,4,2,2,2,2,3,4,2,3,4,4,4,4,4,4,4,4,3,2,3,2,3,4,3,3,3,3,3,2,3,4,2,4,2,3,3,4,3,2,3,3,4,2,3,4,4,2,2
stud30046@raqood-ai,GP1_Robot,31,60,29,73,81,73,0.822,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,3,3,2,1,3,2,3,2,3,1,2,1,2,1,3,2,2,3,1,2,1,2,1,1,3,3,3,3,2,2,4,4,2,3,4,2,3,3,2,4,2,4,3,2,4,3,2,4,4,2,4,2,2,2,2,3,3,2,3,3,4,3,2,2,3,3,2,4,2,2,3,3,3,2,3,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,3,3
stud30146@raqood-ai,GP1_Robot,24,56,32,74,79,69,0.812,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,3,1,1,3,2,3,1,2,3,2,1,3,2,1,1,3,2,1,1,3,3,1,3,1,1,1,2,2,3,1,3,3,3,2,2,2,2,4,2,2,4,3,4,4,4,3,3,2,2,2,3,3,2,4,2,4,3,3,3,3,2,3,4,4,2,2,2,4,4,2,2,2,4,3,4,3,4,3,2,3,2,4,3,3,2,3,4,2,2,2,4,4,4
stud30037@raqood-ai,GP1_Robot,17,59,42,80,87,72,0.819,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,3,2,3,1,1,3,2,2,3,3,3,3,2,3,1,1,2,1,3,2,3,1,1,2,3,2,3,3,3,2,2,2,2,3,3,3,3,4,3,4,2,2,3,2,3,3,4,3,4,2,3,2,3,2,2,3,3,3,3,3,3,3,2,2,2,3,2,4,4,2,3,3,3,4,3,4,2,3,3,2,2,3,2,3,3,4,2,4,4,2,3,2,3,2
stud30114@raqood-ai,GP1_Robot,32,49,17,80,80,80,0.612,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,2,2,1,1,3,3,1,1,1,2,1,3,3,3,1,3,2,3,2,2,2,3,3,2,1,1,2,2,3,2,2,2,2,4,2,4,2,4,3,3,3,4,4,3,3,3,3,3,4,4,2,2,2,2,3,3,4,4,2,4,4,4,2,3,4,3,2,4,2,4,2,3,2,2,2,2,3,3,2,3,3,3,3,2,4,2,2,2,2,2,4,4,4,2
stud30117@raqood-ai,GP1_Robot,27,54,27,71,85,78,0.692,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,2,3,1,3,2,1,2,2,1,2,2,1,3,3,3,1,2,3,3,3,2,1,1,1,1,3,2,4,4,3,2,2,2,3,2,4,4,4,4,2,2,2,2,4,2,3,4,4,4,4,3,3,4,4,4,2,3,3,3,3,3,4,3,3,3,2,3,4,2,2,2,4,2,4,4,3,4,2,4,2,2,3,4,4,2,2,3,2,3
stud30063@raqood-ai,GP1_Robot,34,51,17,79,82,82,0.622,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,2,3,3,1,1,1,1,2,3,3,2,1,1,2,1,3,2,1,1,3,3,3,3,3,1,2,3,3,3,1,3,3,3,2,2,3,2,3,3,4,3,3,2,4,3,3,4,2,4,3,4,2,4,3,4,2,3,2,4,3,2,4,3,2,2,2,3,3,3,4,4,4,2,4,2,3,4,3,3,3,4,2,3,4,4,4,4,3,2,2,4,4,2,3
stud30054@raqood-ai,GP1_Robot,28,53,25,77,85,78,0.679,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3,1,1,3,2,1,3,1,1,2,3,2,2,3,2,1,2,3,2,2,1,3,3,2,2,2,2,3,2,2,1,1,4,3,3,3,3,3,4,4,4,2,4,4,2,2,4,2,4,4,4,3,2,3,2,2,3,4,3,3,2,4,4,2,2,2,4,4,3,4,3,3,2,4,3,4,2,2,2,3,3,4,2,2,3,4,2,4,2,2,3,4,3,3
